1,4.1886778058
0.9999862139322,4.1859311818
0.9999724278644,4.1856260014
0.9999586417966,4.1854734112
0.9999448557288,4.1853208209
0.999931069661001,4.1852445258
0.999917283593201,4.1850919356
0.999903497525401,4.1850156405
0.999889711457601,4.1847867552
0.999875925389801,4.1848630503
0.999862139322001,4.184634165
0.999848353254201,4.1845578698
0.999834567186401,4.1842526894
0.999820781118602,4.1843289845
0.999806995050802,4.1841000992
0.999793208983002,4.1841763943
0.999779422915202,4.1840238041
0.999765636847402,4.1840238041
0.999751850779602,4.1837186236
0.999738064711802,4.1837186236
0.999724278644002,4.1835660334
0.999710492576202,4.1834897383
0.999696706508403,4.1834897383
0.999682920440603,4.1834897383
0.999669134372803,4.183260853
0.999655348305003,4.1831845579
0.999641562237203,4.1831845579
0.999627776169403,4.1831082628
0.999613990101603,4.1830319677
0.999600204033803,4.1829556725
0.999586417966004,4.1828793774
0.999572631898204,4.1828030823
0.999558845830404,4.1827267872
0.999545059762604,4.1827267872
0.999531273694804,4.182574197
0.999517487627004,4.182574197
0.999503701559204,4.182574197
0.999489915491404,4.1824216068
0.999476129423605,4.1823453117
0.999462343355805,4.1823453117
0.999448557288005,4.1822690166
0.999434771220205,4.1821927214
0.999420985152405,4.1820401312
0.999407199084605,4.1820401312
0.999393413016805,4.181887541
0.999379626949005,4.1817349508
0.999365840881206,4.1816586557
0.999352054813406,4.1816586557
0.999338268745606,4.1815823606
0.999324482677806,4.1815823606
0.999310696610006,4.1815060655
0.999296910542206,4.1814297704
0.999283124474406,4.1813534752
0.999269338406606,4.1812771801
0.999255552338806,4.1812771801
0.999241766271006,4.1811245899
0.999227980203207,4.181200885
0.999214194135407,4.1811245899
0.999200408067607,4.1810482948
0.999186621999807,4.1809719997
0.999172835932007,4.1808957046
0.999159049864207,4.1808194095
0.999145263796407,4.1808957046
0.999131477728607,4.1806668193
0.999117691660808,4.1807431144
0.999103905593008,4.1805905241
0.999090119525208,4.180514229
0.999076333457408,4.180514229
0.999062547389608,4.1804379339
0.999048761321808,4.1803616388
0.999034975254008,4.1804379339
0.999021189186208,4.1802090486
0.999007403118409,4.1802853437
0.998993617050609,4.1802090486
0.998979830982809,4.1801327535
0.998966044915009,4.1799801633
0.998952258847209,4.1799801633
0.998938472779409,4.1799801633
0.998924686711609,4.1798275731
0.998910900643809,4.1797512779
0.998897114576009,4.1797512779
0.99888332850821,4.1797512779
0.99886954244041,4.1795986877
0.99885575637261,4.1794460975
0.99884197030481,4.1795223926
0.99882818423701,4.1794460975
0.99881439816921,4.1793698024
0.99880061210141,4.1792935073
0.99878682603361,4.1791409171
0.998773039965811,4.179064622
0.998759253898011,4.1791409171
0.998745467830211,4.1791409171
0.998731681762411,4.1789883268
0.998717895694611,4.1789120317
0.998704109626811,4.1788357366
0.998690323559011,4.1789120317
0.998676537491211,4.1787594415
0.998662751423412,4.1786831464
0.998648965355612,4.1787594415
0.998635179287812,4.1786831464
0.998621393220012,4.1786068513
0.998607607152212,4.1786068513
0.998593821084412,4.1785305562
0.998580035016612,4.1784542611
0.998566248948812,4.178377966
0.998552462881012,4.178377966
0.998538676813213,4.1783016709
0.998524890745413,4.1782253758
0.998511104677613,4.1780727855
0.998497318609813,4.1781490806
0.998483532542013,4.1780727855
0.998469746474213,4.1779964904
0.998455960406413,4.1779201953
0.998442174338613,4.1779201953
0.998428388270813,4.1779201953
0.998414602203014,4.17769131
0.998400816135214,4.1776150149
0.998387030067414,4.1776150149
0.998373243999614,4.1776150149
0.998359457931814,4.1775387198
0.998345671864014,4.1774624247
0.998331885796214,4.1774624247
0.998318099728414,4.1774624247
0.998304313660615,4.1773861295
0.998290527592815,4.1774624247
0.998276741525015,4.1770809491
0.998262955457215,4.1771572442
0.998249169389415,4.1771572442
0.998235383321615,4.1770809491
0.998221597253815,4.1769283589
0.998207811186015,4.1769283589
0.998194025118216,4.1768520638
0.998180239050416,4.1769283589
0.998166452982616,4.1769283589
0.998152666914816,4.1766994736
0.998138880847016,4.1766231785
0.998125094779216,4.1766231785
0.998111308711416,4.1766231785
0.998097522643616,4.1764705882
0.998083736575817,4.1765468833
0.998069950508017,4.1763942931
0.998056164440217,4.176317998
0.998042378372417,4.176317998
0.998028592304617,4.1761654078
0.998014806236817,4.176317998
0.998001020169017,4.1762417029
0.997987234101217,4.1760891127
0.997973448033417,4.1760891127
0.997959661965618,4.1760128176
0.997945875897818,4.1759365225
0.997932089830018,4.1759365225
0.997918303762218,4.1759365225
0.997904517694418,4.1757076371
0.997890731626618,4.1758602274
0.997876945558818,4.1757076371
0.997863159491018,4.1757076371
0.997849373423218,4.175631342
0.997835587355419,4.1755550469
0.997821801287619,4.1754787518
0.997808015219819,4.1755550469
0.997794229152019,4.1754787518
0.997780443084219,4.1754024567
0.997766657016419,4.1753261616
0.997752870948619,4.1751735714
0.997739084880819,4.1753261616
0.99772529881302,4.1751735714
0.99771151274522,4.1751735714
0.99769772667742,4.174944686
0.99768394060962,4.174944686
0.99767015454182,4.1748683909
0.99765636847402,4.1747920958
0.99764258240622,4.1747158007
0.99762879633842,4.1747920958
0.99761501027062,4.1747158007
0.997601224202821,4.1747158007
0.997587438135021,4.1746395056
0.997573652067221,4.1744869154
0.997559865999421,4.1744106203
0.997546079931621,4.1743343252
0.997532293863821,4.1744869154
0.997518507796021,4.1744869154
0.997504721728221,4.1742580301
0.997490935660422,4.1742580301
0.997477149592622,4.174181735
0.997463363524822,4.1741054398
0.997449577457022,4.1741054398
0.997435791389222,4.1741054398
0.997422005321422,4.1740291447
0.997408219253622,4.1739528496
0.997394433185822,4.1738765545
0.997380647118023,4.1738002594
0.997366861050223,4.1738002594
0.997353074982423,4.1738002594
0.997339288914623,4.1738002594
0.997325502846823,4.1736476692
0.997311716779023,4.1736476692
0.997297930711223,4.1735713741
0.997284144643423,4.1735713741
0.997270358575624,4.173495079
0.997256572507824,4.173495079
0.997242786440024,4.1734187839
0.997229000372224,4.1734187839
0.997215214304424,4.1733424887
0.997201428236624,4.1731898985
0.997187642168824,4.1731898985
0.997173856101024,4.1731136034
0.997160070033224,4.1731898985
0.997146283965425,4.1731136034
0.997132497897625,4.1729610132
0.997118711829825,4.1731136034
0.997104925762025,4.1730373083
0.997091139694225,4.1727321279
0.997077353626425,4.1727321279
0.997063567558625,4.172808423
0.997049781490825,4.1727321279
0.997035995423025,4.1725795377
0.997022209355226,4.1725032425
0.997008423287426,4.1725795377
0.996994637219626,4.1725032425
0.996980851151826,4.1724269474
0.996967065084026,4.1721980621
0.996953279016226,4.1723506523
0.996939492948426,4.1723506523
0.996925706880626,4.1722743572
0.996911920812827,4.1721980621
0.996898134745027,4.1720454719
0.996884348677227,4.172121767
0.996870562609427,4.1720454719
0.996856776541627,4.1720454719
0.996842990473827,4.1718928817
0.996829204406027,4.1719691768
0.996815418338227,4.1718928817
0.996801632270428,4.1718928817
0.996787846202628,4.1717402914
0.996774060134828,4.1718165866
