0,2.41E-05
0.00010001,2.41E-05
0.00020002,2.41E-05
0.00030003,2.41E-05
0.00040004,2.41E-05
0.00050005,2.41E-05
0.00060006,2.41E-05
0.00070007,2.41E-05
0.00080008,2.41E-05
0.00090009,2.41E-05
0.0010001,2.41E-05
0.00110011,2.41E-05
0.00120012,2.41E-05
0.00130013,2.41E-05
0.00140014,2.41E-05
0.00150015,2.41E-05
0.00160016,2.41E-05
0.00170017,2.41E-05
0.00180018,2.41E-05
0.00190019,2.41E-05
0.0020002,2.41E-05
0.00210021,2.41E-05
0.00220022,2.41E-05
0.00230023,2.41E-05
0.00240024,2.41E-05
0.00250025,2.41E-05
0.00260026,2.41E-05
0.00270027,2.41E-05
0.00280028,2.41E-05
0.00290029,2.41E-05
0.0030003,2.41E-05
0.00310031,2.41E-05
0.00320032,2.41E-05
0.00330033,2.41E-05
0.00340034,2.41E-05
0.00350035,2.42E-05
0.00360036,2.42E-05
0.00370037,2.42E-05
0.00380038,2.42E-05
0.00390039,2.42E-05
0.0040004,2.42E-05
0.00410041,2.42E-05
0.00420042,2.42E-05
0.00430043,2.42E-05
0.00440044,2.42E-05
0.00450045,2.42E-05
0.00460046,2.42E-05
0.00470047,2.42E-05
0.00480048,2.42E-05
0.00490049,2.42E-05
0.0050005,2.42E-05
0.00510051,2.42E-05
0.00520052,2.42E-05
0.00530053,2.42E-05
0.00540054,2.42E-05
0.00550055,2.42E-05
0.00560056,2.42E-05
0.00570057,2.42E-05
0.00580058,2.42E-05
0.00590059,2.42E-05
0.0060006,2.42E-05
0.00610061,2.42E-05
0.00620062,2.42E-05
0.00630063,2.42E-05
0.00640064,2.42E-05
0.00650065,2.42E-05
0.00660066,2.42E-05
0.00670067,2.42E-05
0.00680068,2.42E-05
0.00690069,2.42E-05
0.0070007,2.42E-05
0.00710071,2.42E-05
0.00720072,2.42E-05
0.00730073,2.43E-05
0.00740074,2.43E-05
0.00750075,2.43E-05
0.00760076,2.43E-05
0.00770077,2.43E-05
0.00780078,2.43E-05
0.00790079,2.43E-05
0.0080008,2.43E-05
0.00810081,2.43E-05
0.00820082,2.43E-05
0.00830083,2.43E-05
0.00840084,2.43E-05
0.00850085,2.43E-05
0.00860086,2.43E-05
0.00870087,2.43E-05
0.00880088,2.43E-05
0.00890089,2.43E-05
0.0090009,2.43E-05
0.00910091,2.43E-05
0.00920092,2.43E-05
0.00930093,2.43E-05
0.00940094,2.43E-05
0.00950095,2.43E-05
0.00960096,2.43E-05
0.00970097,2.43E-05
0.00980098,2.43E-05
0.00990099,2.43E-05
0.010001,2.43E-05
0.01010101,2.43E-05
0.01020102,2.43E-05
0.01030103,2.43E-05
0.01040104,2.43E-05
0.01050105,2.43E-05
0.01060106,2.43E-05
0.01070107,2.43E-05
0.01080108,2.43E-05
0.01090109,2.43E-05
0.0110011,2.43E-05
0.01110111,2.44E-05
0.01120112,2.44E-05
0.01130113,2.44E-05
0.01140114,2.44E-05
0.01150115,2.44E-05
0.01160116,2.44E-05
0.01170117,2.44E-05
0.01180118,2.44E-05
0.01190119,2.44E-05
0.0120012,2.44E-05
0.01210121,2.44E-05
0.01220122,2.44E-05
0.01230123,2.44E-05
0.01240124,2.44E-05
0.01250125,2.44E-05
0.01260126,2.44E-05
0.01270127,2.44E-05
0.01280128,2.44E-05
0.01290129,2.44E-05
0.0130013,2.44E-05
0.01310131,2.44E-05
0.01320132,2.44E-05
0.01330133,2.44E-05
0.01340134,2.44E-05
0.01350135,2.44E-05
0.01360136,2.44E-05
0.01370137,2.44E-05
0.01380138,2.44E-05
0.01390139,2.44E-05
0.0140014,2.44E-05
0.01410141,2.44E-05
0.01420142,2.44E-05
0.01430143,2.44E-05
0.01440144,2.44E-05
0.01450145,2.44E-05
0.01460146,2.44E-05
0.01470147,2.44E-05
0.01480148,2.44E-05
0.01490149,2.45E-05
0.0150015,2.45E-05
0.01510151,2.45E-05
0.01520152,2.45E-05
0.01530153,2.45E-05
0.01540154,2.45E-05
0.01550155,2.45E-05
0.01560156,2.45E-05
0.01570157,2.45E-05
0.01580158,2.45E-05
0.01590159,2.45E-05
0.0160016,2.45E-05
0.01610161,2.45E-05
0.01620162,2.45E-05
0.01630163,2.45E-05
0.01640164,2.45E-05
0.01650165,2.45E-05
0.01660166,2.45E-05
0.01670167,2.45E-05
0.01680168,2.45E-05
0.01690169,2.45E-05
0.0170017,2.45E-05
0.01710171,2.45E-05
0.01720172,2.45E-05
0.01730173,2.45E-05
0.01740174,2.45E-05
0.01750175,2.45E-05
0.01760176,2.45E-05
0.01770177,2.45E-05
0.01780178,2.45E-05
0.01790179,2.45E-05
0.0180018,2.45E-05
0.01810181,2.45E-05
0.01820182,2.45E-05
0.01830183,2.45E-05
0.01840184,2.45E-05
0.01850185,2.45E-05
0.01860186,2.46E-05
0.01870187,2.46E-05
0.01880188,2.46E-05
0.01890189,2.46E-05
0.0190019,2.46E-05
0.01910191,2.46E-05
0.01920192,2.46E-05
0.01930193,2.46E-05
0.01940194,2.46E-05
0.01950195,2.46E-05
0.01960196,2.46E-05
0.01970197,2.46E-05
0.01980198,2.46E-05
0.01990199,2.46E-05
0.020002,2.46E-05
0.02010201,2.46E-05
0.02020202,2.46E-05
0.02030203,2.46E-05
0.02040204,2.46E-05
0.02050205,2.46E-05
0.02060206,2.46E-05
0.02070207,2.46E-05
0.02080208,2.46E-05
